2021-12-01,social,facebook,emea,2441,2441,1.38%,1,3.23%
2021-12-02,social,facebook,emea,3221,5662,3.20%,2,6.45%
2021-12-03,social,facebook,emea,5129,10791,6.10%,3,9.68%
2021-12-04,social,facebook,emea,6029,16820,9.50%,4,12.90%
2021-12-05,social,facebook,emea,9389,26209,14.81%,5,16.13%
2021-12-06,social,facebook,emea,6948,33157,18.73%,6,19.35%
2021-12-07,social,facebook,emea,6362,39519,22.33%,7,22.58%
2021-12-08,social,facebook,emea,6820,46339,26.18%,8,25.81%
2021-12-09,social,facebook,emea,5254,51593,29.15%,9,29.03%
2021-12-10,social,facebook,emea,3653,55246,31.21%,10,32.26%
2021-12-11,social,facebook,emea,7533,62779,35.47%,11,35.48%
2021-12-12,social,facebook,emea,8913,71692,40.50%,12,38.71%
2021-12-13,social,facebook,emea,6017,77709,43.90%,13,41.94%
2021-12-14,social,facebook,emea,1415,79124,44.70%,14,45.16%
2021-12-15,social,facebook,emea,4241,83365,47.10%,15,48.39%
2021-12-16,social,facebook,emea,7481,90846,51.33%,16,51.61%
2021-12-17,social,facebook,emea,9504,100350,56.69%,17,54.84%
2021-12-18,social,facebook,emea,3590,103940,58.72%,18,58.06%
2021-12-19,social,facebook,emea,9586,113526,64.14%,19,61.29%
2021-12-20,social,facebook,emea,9383,122909,69.44%,20,64.52%
2021-12-21,social,facebook,emea,1511,124420,70.29%,21,67.74%
2021-12-22,social,facebook,emea,6340,130760,73.88%,22,70.97%
2021-12-23,social,facebook,emea,4330,135090,76.32%,23,74.19%
2021-12-24,social,facebook,emea,8701,143791,81.24%,24,77.42%
2021-12-25,social,facebook,emea,1315,145106,81.98%,25,80.65%
2021-12-26,social,facebook,emea,9619,154725,87.42%,26,83.87%
2021-12-27,social,facebook,emea,7305,162030,91.54%,27,87.10%
2021-12-28,social,facebook,emea,2991,165021,93.23%,28,90.32%
2021-12-29,social,facebook,emea,2054,167075,94.39%,29,93.55%
2021-12-30,social,facebook,emea,5969,173044,97.76%,30,96.77%
2021-12-31,social,facebook,emea,4424,177468,100.26%,31,100.00%
2021-12-01,social,facebook,north america,5627,5627,3.41%,1,3.23%
2021-12-02,social,facebook,north america,2203,7830,4.75%,2,6.45%
2021-12-03,social,facebook,north america,4085,11915,7.22%,3,9.68%
2021-12-04,social,facebook,north america,7735,19650,11.91%,4,12.90%
2021-12-05,social,facebook,north america,4225,23875,14.47%,5,16.13%
2021-12-06,social,facebook,north america,8965,32840,19.90%,6,19.35%
2021-12-07,social,facebook,north america,9576,42416,25.71%,7,22.58%
2021-12-08,social,facebook,north america,5017,47433,28.75%,8,25.81%
2021-12-09,social,facebook,north america,8117,55550,33.67%,9,29.03%
2021-12-10,social,facebook,north america,9776,65326,39.59%,10,32.26%
2021-12-11,social,facebook,north america,2100,67426,40.86%,11,35.48%
2021-12-12,social,facebook,north america,6402,73828,44.74%,12,38.71%
2021-12-13,social,facebook,north america,9046,82874,50.23%,13,41.94%
2021-12-14,social,facebook,north america,6516,89390,54.18%,14,45.16%
2021-12-15,social,facebook,north america,1595,90985,55.14%,15,48.39%
2021-12-16,social,facebook,north america,5457,96442,58.45%,16,51.61%
2021-12-17,social,facebook,north america,1540,97982,59.38%,17,54.84%
2021-12-18,social,facebook,north america,4446,102428,62.08%,18,58.06%
2021-12-19,social,facebook,north america,8965,111393,67.51%,19,61.29%
2021-12-20,social,facebook,north america,5270,116663,70.70%,20,64.52%
2021-12-21,social,facebook,north america,1861,118524,71.83%,21,67.74%
2021-12-22,social,facebook,north america,2802,121326,73.53%,22,70.97%
2021-12-23,social,facebook,north america,3306,124632,75.53%,23,74.19%
2021-12-24,social,facebook,north america,2442,127074,77.01%,24,77.42%
2021-12-25,social,facebook,north america,4833,131907,79.94%,25,80.65%
2021-12-26,social,facebook,north america,1876,133783,81.08%,26,83.87%
2021-12-27,social,facebook,north america,4038,137821,83.53%,27,87.10%
2021-12-28,social,facebook,north america,9200,147021,89.10%,28,90.32%
2021-12-29,social,facebook,north america,3716,150737,91.36%,29,93.55%
2021-12-30,social,facebook,north america,8867,159604,96.73%,30,96.77%
2021-12-31,social,facebook,north america,5457,165061,100.04%,31,100.00%
2022-01-01,display,display video 360,apac,958,958,1.96%,1,3.23%
2022-01-02,display,display video 360,apac,1268,2226,4.54%,2,6.45%
2022-01-03,display,display video 360,apac,2939,5165,10.54%,3,9.68%
2022-01-04,display,display video 360,apac,1926,7091,14.47%,4,12.90%
2022-01-05,display,display video 360,apac,1223,8314,16.97%,5,16.13%
2022-01-06,display,display video 360,apac,540,8854,18.07%,6,19.35%
2022-01-07,display,display video 360,apac,2715,11569,23.61%,7,22.58%
2022-01-08,display,display video 360,apac,3000,14569,29.73%,8,25.81%
2022-01-09,display,display video 360,apac,2103,16672,34.02%,9,29.03%
2022-01-10,display,display video 360,apac,1915,18587,37.93%,10,32.26%
2022-01-11,display,display video 360,apac,1041,19628,40.06%,11,35.48%
2022-01-12,display,display video 360,apac,1353,20981,42.82%,12,38.71%
2022-01-13,display,display video 360,apac,842,21823,44.54%,13,41.94%
2022-01-14,display,display video 360,apac,2011,23834,48.64%,14,45.16%
2022-01-15,display,display video 360,apac,919,24753,50.52%,15,48.39%
2022-01-16,display,display video 360,apac,461,25214,51.46%,16,51.61%
2022-01-17,display,display video 360,apac,2774,27988,57.12%,17,54.84%
2022-01-18,display,display video 360,apac,947,28935,59.05%,18,58.06%
2022-01-19,display,display video 360,apac,793,29728,60.67%,19,61.29%
2022-01-20,display,display video 360,apac,2638,32366,66.05%,20,64.52%
2022-01-21,display,display video 360,apac,312,32678,66.69%,21,67.74%
2022-01-22,display,display video 360,apac,983,33661,68.70%,22,70.97%
2022-01-23,display,display video 360,apac,2409,36070,73.61%,23,74.19%
2022-01-24,display,display video 360,apac,621,36691,74.88%,24,77.42%
2022-01-25,display,display video 360,apac,1516,38207,77.97%,25,80.65%
2022-01-26,display,display video 360,apac,630,38837,79.26%,26,83.87%
2022-01-27,display,display video 360,apac,2760,41597,84.89%,27,87.10%
2022-01-28,display,display video 360,apac,2664,44261,90.33%,28,90.32%
2022-01-29,display,display video 360,apac,2814,47075,96.07%,29,93.55%
2022-01-30,display,display video 360,apac,352,47427,96.79%,30,96.77%
2022-01-31,display,display video 360,apac,1368,48795,99.58%,31,100.00%
2022-01-01,display,display video 360,emea,2532,2532,5.17%,1,3.23%
2022-01-02,display,display video 360,emea,819,3351,6.84%,2,6.45%
2022-01-03,display,display video 360,emea,818,4169,8.51%,3,9.68%
2022-01-04,display,display video 360,emea,453,4622,9.43%,4,12.90%
2022-01-05,display,display video 360,emea,2582,7204,14.70%,5,16.13%
2022-01-06,display,display video 360,emea,685,7889,16.10%,6,19.35%
2022-01-07,display,display video 360,emea,1607,9496,19.38%,7,22.58%
2022-01-08,display,display video 360,emea,550,10046,20.50%,8,25.81%
2022-01-09,display,display video 360,emea,2803,12849,26.22%,9,29.03%
2022-01-10,display,display video 360,emea,2932,15781,32.21%,10,32.26%
2022-01-11,display,display video 360,emea,2924,18705,38.17%,11,35.48%
2022-01-12,display,display video 360,emea,897,19602,40.00%,12,38.71%
2022-01-13,display,display video 360,emea,514,20116,41.05%,13,41.94%
2022-01-14,display,display video 360,emea,996,21112,43.09%,14,45.16%
2022-01-15,display,display video 360,emea,2301,23413,47.78%,15,48.39%
2022-01-16,display,display video 360,emea,1186,24599,50.20%,16,51.61%
2022-01-17,display,display video 360,emea,2922,27521,56.17%,17,54.84%
2022-01-18,display,display video 360,emea,733,28254,57.66%,18,58.06%
2022-01-19,display,display video 360,emea,1957,30211,61.66%,19,61.29%
2022-01-20,display,display video 360,emea,1111,31322,63.92%,20,64.52%
2022-01-21,display,display video 360,emea,2630,33952,69.29%,21,67.74%
2022-01-22,display,display video 360,emea,2096,36048,73.57%,22,70.97%
2022-01-23,display,display video 360,emea,2496,38544,78.66%,23,74.19%
2022-01-24,display,display video 360,emea,260,38804,79.19%,24,77.42%
2022-01-25,display,display video 360,emea,567,39371,80.35%,25,80.65%
2022-01-26,display,display video 360,emea,1364,40735,83.13%,26,83.87%
2022-01-27,display,display video 360,emea,2461,43196,88.16%,27,87.10%
2022-01-28,display,display video 360,emea,407,43603,88.99%,28,90.32%
2022-01-29,display,display video 360,emea,1045,44648,91.12%,29,93.55%
2022-01-30,display,display video 360,emea,2979,47627,97.20%,30,96.77%
2022-01-31,display,display video 360,emea,1246,48873,99.74%,31,100.00%
2022-01-01,display,display video 360,na,392,392,0.74%,1,3.23%
2022-01-02,display,display video 360,na,2659,3051,5.76%,2,6.45%
2022-01-03,display,display video 360,na,2352,5403,10.19%,3,9.68%
2022-01-04,display,display video 360,na,1873,7276,13.73%,4,12.90%
2022-01-05,display,display video 360,na,574,7850,14.81%,5,16.13%
2022-01-06,display,display video 360,na,317,8167,15.41%,6,19.35%
2022-01-07,display,display video 360,na,1748,9915,18.71%,7,22.58%
2022-01-08,display,display video 360,na,2641,12556,23.69%,8,25.81%
2022-01-09,display,display video 360,na,1823,14379,27.13%,9,29.03%
2022-01-10,display,display video 360,na,950,15329,28.92%,10,32.26%
2022-01-11,display,display video 360,na,1186,16515,31.16%,11,35.48%
2022-01-12,display,display video 360,na,2287,18802,35.48%,12,38.71%
2022-01-13,display,display video 360,na,1788,20590,38.85%,13,41.94%
2022-01-14,display,display video 360,na,2275,22865,43.14%,14,45.16%
2022-01-15,display,display video 360,na,2326,25191,47.53%,15,48.39%
2022-01-16,display,display video 360,na,2997,28188,53.18%,16,51.61%
2022-01-17,display,display video 360,na,1375,29563,55.78%,17,54.84%
2022-01-18,display,display video 360,na,2890,32453,61.23%,18,58.06%
2022-01-19,display,display video 360,na,2208,34661,65.40%,19,61.29%
2022-01-20,display,display video 360,na,908,35569,67.11%,20,64.52%
2022-01-21,display,display video 360,na,1087,36656,69.16%,21,67.74%
2022-01-22,display,display video 360,na,484,37140,70.08%,22,70.97%
2022-01-23,display,display video 360,na,343,37483,70.72%,23,74.19%
2022-01-24,display,display video 360,na,2900,40383,76.19%,24,77.42%
2022-01-25,display,display video 360,na,1676,42059,79.36%,25,80.65%
2022-01-26,display,display video 360,na,1821,43880,82.79%,26,83.87%
2022-01-27,display,display video 360,na,996,44876,84.67%,27,87.10%
2022-01-28,display,display video 360,na,1116,45992,86.78%,28,90.32%
2022-01-29,display,display video 360,na,1335,47327,89.30%,29,93.55%
2022-01-30,display,display video 360,na,1761,49088,92.62%,30,96.77%
2022-01-31,display,display video 360,na,2985,52073,98.25%,31,100.00%
2022-01-01,search,google-ads,apac,6309,6309,4.90%,1,3.23%
2022-01-02,search,google-ads,apac,5836,12145,9.42%,2,6.45%
2022-01-03,search,google-ads,apac,3360,15505,12.03%,3,9.68%
2022-01-04,search,google-ads,apac,5337,20842,16.17%,4,12.90%
2022-01-05,search,google-ads,apac,5617,26459,20.53%,5,16.13%
2022-01-06,search,google-ads,apac,3329,29788,23.11%,6,19.35%
2022-01-07,search,google-ads,apac,6237,36025,27.95%,7,22.58%
2022-01-08,search,google-ads,apac,6054,42079,32.65%,8,25.81%
2022-01-09,search,google-ads,apac,4897,46976,36.45%,9,29.03%
2022-01-10,search,google-ads,apac,1438,48414,37.57%,10,32.26%
2022-01-11,search,google-ads,apac,575,48989,38.01%,11,35.48%
2022-01-12,search,google-ads,apac,1679,50668,39.31%,12,38.71%
2022-01-13,search,google-ads,apac,903,51571,40.01%,13,41.94%
2022-01-14,search,google-ads,apac,3285,54856,42.56%,14,45.16%
2022-01-15,search,google-ads,apac,5213,60069,46.61%,15,48.39%
2022-01-16,search,google-ads,apac,4914,64983,50.42%,16,51.61%
2022-01-17,search,google-ads,apac,4120,69103,53.62%,17,54.84%
2022-01-18,search,google-ads,apac,6571,75674,58.72%,18,58.06%
2022-01-19,search,google-ads,apac,3748,79422,61.62%,19,61.29%
2022-01-20,search,google-ads,apac,5754,85176,66.09%,20,64.52%
2022-01-21,search,google-ads,apac,3409,88585,68.73%,21,67.74%
2022-01-22,search,google-ads,apac,6468,95053,73.75%,22,70.97%
2022-01-23,search,google-ads,apac,738,95791,74.33%,23,74.19%
2022-01-24,search,google-ads,apac,6018,101809,79.00%,24,77.42%
2022-01-25,search,google-ads,apac,2111,103920,80.63%,25,80.65%
2022-01-26,search,google-ads,apac,5999,109919,85.29%,26,83.87%
2022-01-27,search,google-ads,apac,797,110716,85.91%,27,87.10%
2022-01-28,search,google-ads,apac,6422,117138,90.89%,28,90.32%
2022-01-29,search,google-ads,apac,2565,119703,92.88%,29,93.55%
2022-01-30,search,google-ads,apac,5176,124879,96.90%,30,96.77%
2022-01-31,search,google-ads,apac,4000,128879,100.00%,31,100.00%
2022-01-01,search,google-ads,emea,3113,3113,2.88%,1,3.23%
2022-01-02,search,google-ads,emea,5135,8248,7.64%,2,6.45%
2022-01-03,search,google-ads,emea,647,8895,8.24%,3,9.68%
2022-01-04,search,google-ads,emea,1449,10344,9.58%,4,12.90%
2022-01-05,search,google-ads,emea,6558,16902,15.65%,5,16.13%
2022-01-06,search,google-ads,emea,1242,18144,16.80%,6,19.35%
2022-01-07,search,google-ads,emea,4239,22383,20.73%,7,22.58%
2022-01-08,search,google-ads,emea,1230,23613,21.87%,8,25.81%
2022-01-09,search,google-ads,emea,3882,27495,25.46%,9,29.03%
2022-01-10,search,google-ads,emea,5009,32504,30.10%,10,32.26%
2022-01-11,search,google-ads,emea,1950,34454,31.90%,11,35.48%
2022-01-12,search,google-ads,emea,6241,40695,37.68%,12,38.71%
2022-01-13,search,google-ads,emea,3502,44197,40.93%,13,41.94%
2022-01-14,search,google-ads,emea,6470,50667,46.92%,14,45.16%
2022-01-15,search,google-ads,emea,701,51368,47.57%,15,48.39%
2022-01-16,search,google-ads,emea,1129,52497,48.61%,16,51.61%
2022-01-17,search,google-ads,emea,1502,53999,50.00%,17,54.84%
2022-01-18,search,google-ads,emea,4650,58649,54.31%,18,58.06%
2022-01-19,search,google-ads,emea,578,59227,54.84%,19,61.29%
2022-01-20,search,google-ads,emea,2512,61739,57.17%,20,64.52%
2022-01-21,search,google-ads,emea,4372,66111,61.22%,21,67.74%
2022-01-22,search,google-ads,emea,6867,72978,67.58%,22,70.97%
2022-01-23,search,google-ads,emea,701,73679,68.23%,23,74.19%
2022-01-24,search,google-ads,emea,5166,78845,73.01%,24,77.42%
2022-01-25,search,google-ads,emea,3840,82685,76.57%,25,80.65%
2022-01-26,search,google-ads,emea,5571,88256,81.73%,26,83.87%
2022-01-27,search,google-ads,emea,6842,95098,88.06%,27,87.10%
2022-01-28,search,google-ads,emea,1831,96929,89.76%,28,90.32%
2022-01-29,search,google-ads,emea,4715,101644,94.12%,29,93.55%
2022-01-30,search,google-ads,emea,3305,104949,97.18%,30,96.77%
2022-01-31,search,google-ads,emea,3039,107988,100.00%,31,100.00%
2022-01-01,social,facebook,emea,2517,2517,1.40%,1,3.23%
2022-01-02,social,facebook,emea,8922,11439,6.36%,2,6.45%
2022-01-03,social,facebook,emea,8357,19796,11.00%,3,9.68%
2022-01-04,social,facebook,emea,5620,25416,14.12%,4,12.90%
2022-01-05,social,facebook,emea,9800,35216,19.56%,5,16.13%
2022-01-06,social,facebook,emea,5802,41018,22.79%,6,19.35%
2022-01-07,social,facebook,emea,7721,48739,27.08%,7,22.58%
2022-01-08,social,facebook,emea,8717,57456,31.92%,8,25.81%
2022-01-09,social,facebook,emea,5881,63337,35.19%,9,29.03%
2022-01-10,social,facebook,emea,1962,65299,36.28%,10,32.26%
2022-01-11,social,facebook,emea,5873,71172,39.54%,11,35.48%
2022-01-12,social,facebook,emea,9777,80949,44.97%,12,38.71%
2022-01-13,social,facebook,emea,9803,90752,50.42%,13,41.94%
2022-01-14,social,facebook,emea,1679,92431,51.35%,14,45.16%
2022-01-15,social,facebook,emea,4868,97299,54.06%,15,48.39%
2022-01-16,social,facebook,emea,6726,104025,57.79%,16,51.61%
2022-01-17,social,facebook,emea,8931,112956,62.75%,17,54.84%
2022-01-18,social,facebook,emea,7235,120191,66.77%,18,58.06%
2022-01-19,social,facebook,emea,3999,124190,68.99%,19,61.29%
2022-01-20,social,facebook,emea,7126,131316,72.95%,20,64.52%
2022-01-21,social,facebook,emea,6929,138245,76.80%,21,67.74%
2022-01-22,social,facebook,emea,1546,139791,77.66%,22,70.97%
2022-01-23,social,facebook,emea,3123,142914,79.40%,23,74.19%
2022-01-24,social,facebook,emea,2819,145733,80.96%,24,77.42%
2022-01-25,social,facebook,emea,1372,147105,81.73%,25,80.65%
2022-01-26,social,facebook,emea,7786,154891,86.05%,26,83.87%
2022-01-27,social,facebook,emea,6106,160997,89.44%,27,87.10%
2022-01-28,social,facebook,emea,1778,162775,90.43%,28,90.32%
2022-01-29,social,facebook,emea,4238,167013,92.79%,29,93.55%
2022-01-30,social,facebook,emea,6762,173775,96.54%,30,96.77%
2022-01-31,social,facebook,emea,6807,180582,100.32%,31,100.00%
2022-01-01,social,facebook,north america,5475,5475,3.49%,1,3.23%
2022-01-02,social,facebook,north america,6369,11844,7.54%,2,6.45%
2022-01-03,social,facebook,north america,6528,18372,11.70%,3,9.68%
2022-01-04,social,facebook,north america,8166,26538,16.90%,4,12.90%
2022-01-05,social,facebook,north america,2910,29448,18.76%,5,16.13%
2022-01-06,social,facebook,north america,9894,39342,25.06%,6,19.35%
2022-01-07,social,facebook,north america,8388,47730,30.40%,7,22.58%
2022-01-08,social,facebook,north america,5987,53717,34.21%,8,25.81%
2022-01-09,social,facebook,north america,2382,56099,35.73%,9,29.03%
2022-01-10,social,facebook,north america,1597,57696,36.75%,10,32.26%
2022-01-11,social,facebook,north america,5105,62801,40.00%,11,35.48%
2022-01-12,social,facebook,north america,6400,69201,44.08%,12,38.71%
2022-01-13,social,facebook,north america,2856,72057,45.90%,13,41.94%
2022-01-14,social,facebook,north america,2626,74683,47.57%,14,45.16%
2022-01-15,social,facebook,north america,5365,80048,50.99%,15,48.39%
2022-01-16,social,facebook,north america,4323,84371,53.74%,16,51.61%
2022-01-17,social,facebook,north america,4052,88423,56.32%,17,54.84%
2022-01-18,social,facebook,north america,6838,95261,60.68%,18,58.06%
2022-01-19,social,facebook,north america,6541,101802,64.84%,19,61.29%
2022-01-20,social,facebook,north america,4035,105837,67.41%,20,64.52%
2022-01-21,social,facebook,north america,2667,108504,69.11%,21,67.74%
2022-01-22,social,facebook,north america,3530,112034,71.36%,22,70.97%
2022-01-23,social,facebook,north america,8265,120299,76.62%,23,74.19%
2022-01-24,social,facebook,north america,8351,128650,81.94%,24,77.42%
2022-01-25,social,facebook,north america,5686,134336,85.56%,25,80.65%
2022-01-26,social,facebook,north america,1451,135787,86.49%,26,83.87%
2022-01-27,social,facebook,north america,7931,143718,91.54%,27,87.10%
2022-01-28,social,facebook,north america,6743,150461,95.84%,28,90.32%
2022-01-29,social,facebook,north america,2588,153049,97.48%,29,93.55%
2022-01-30,social,facebook,north america,2121,155170,98.83%,30,96.77%
2022-01-31,social,facebook,north america,2137,157307,100.20%,31,100.00%
2022-02-01,display,display video 360,apac,1812,1812,4.21%,1,3.57%
2022-02-02,display,display video 360,apac,1622,3434,7.99%,2,7.14%
2022-02-03,display,display video 360,apac,2726,6160,14.33%,3,10.71%
2022-02-04,display,display video 360,apac,1252,7412,17.24%,4,14.29%
2022-02-05,display,display video 360,apac,1323,8735,20.31%,5,17.86%
2022-02-06,display,display video 360,apac,587,9322,21.68%,6,21.43%
2022-02-07,display,display video 360,apac,2786,12108,28.16%,7,25.00%
2022-02-08,display,display video 360,apac,568,12676,29.48%,8,28.57%
2022-02-09,display,display video 360,apac,378,13054,30.36%,9,32.14%
2022-02-10,display,display video 360,apac,2438,15492,36.03%,10,35.71%
2022-02-11,display,display video 360,apac,1369,16861,39.21%,11,39.29%
2022-02-12,display,display video 360,apac,1711,18572,43.19%,12,42.86%
2022-02-13,display,display video 360,apac,285,18857,43.85%,13,46.43%
2022-02-14,display,display video 360,apac,1890,20747,48.25%,14,50.00%
2022-02-15,display,display video 360,apac,673,21420,49.81%,15,53.57%
2022-02-16,display,display video 360,apac,983,22403,52.10%,16,57.14%
2022-02-17,display,display video 360,apac,677,23080,53.67%,17,60.71%
2022-02-18,display,display video 360,apac,985,24065,55.97%,18,64.29%
2022-02-19,display,display video 360,apac,1856,25921,60.28%,19,67.86%
2022-02-20,display,display video 360,apac,1369,27290,63.47%,20,71.43%
2022-02-21,display,display video 360,apac,2750,30040,69.86%,21,75.00%
2022-02-22,display,display video 360,apac,2085,32125,74.71%,22,78.57%
2022-02-23,display,display video 360,apac,1988,34113,79.33%,23,82.14%
2022-02-24,display,display video 360,apac,2735,36848,85.69%,24,85.71%
2022-02-25,display,display video 360,apac,2459,39307,91.41%,25,89.29%
2022-02-26,display,display video 360,apac,2367,41674,96.92%,26,92.86%
2022-02-27,display,display video 360,apac,284,41958,97.58%,27,96.43%
2022-02-28,display,display video 360,apac,601,42559,98.97%,28,100.00%
2022-02-01,display,display video 360,emea,1667,1667,3.27%,1,3.57%
2022-02-02,display,display video 360,emea,2783,4450,8.73%,2,7.14%
2022-02-03,display,display video 360,emea,1706,6156,12.07%,3,10.71%
2022-02-04,display,display video 360,emea,1276,7432,14.57%,4,14.29%
2022-02-05,display,display video 360,emea,2487,9919,19.45%,5,17.86%
2022-02-06,display,display video 360,emea,1706,11625,22.79%,6,21.43%
2022-02-07,display,display video 360,emea,370,11995,23.52%,7,25.00%
2022-02-08,display,display video 360,emea,2505,14500,28.43%,8,28.57%
2022-02-09,display,display video 360,emea,1042,15542,30.47%,9,32.14%
2022-02-10,display,display video 360,emea,2337,17879,35.06%,10,35.71%
2022-02-11,display,display video 360,emea,2544,20423,40.05%,11,39.29%
2022-02-12,display,display video 360,emea,2911,23334,45.75%,12,42.86%
2022-02-13,display,display video 360,emea,1886,25220,49.45%,13,46.43%
2022-02-14,display,display video 360,emea,1954,27174,53.28%,14,50.00%
2022-02-15,display,display video 360,emea,926,28100,55.10%,15,53.57%
2022-02-16,display,display video 360,emea,2222,30322,59.45%,16,57.14%
2022-02-17,display,display video 360,emea,1661,31983,62.71%,17,60.71%
2022-02-18,display,display video 360,emea,2929,34912,68.45%,18,64.29%
2022-02-19,display,display video 360,emea,861,35773,70.14%,19,67.86%
2022-02-20,display,display video 360,emea,2127,37900,74.31%,20,71.43%
2022-02-21,display,display video 360,emea,1447,39347,77.15%,21,75.00%
2022-02-22,display,display video 360,emea,1918,41265,80.91%,22,78.57%
2022-02-23,display,display video 360,emea,520,41785,81.93%,23,82.14%
2022-02-24,display,display video 360,emea,1977,43762,85.81%,24,85.71%
2022-02-25,display,display video 360,emea,1590,45352,88.93%,25,89.29%
2022-02-26,display,display video 360,emea,1466,46818,91.80%,26,92.86%
2022-02-27,display,display video 360,emea,1611,48429,94.96%,27,96.43%
2022-02-28,display,display video 360,emea,1678,50107,98.25%,28,100.00%
2022-02-01,display,display video 360,na,1584,1584,3.68%,1,3.57%
2022-02-02,display,display video 360,na,2194,3778,8.79%,2,7.14%
2022-02-03,display,display video 360,na,2295,6073,14.12%,3,10.71%
2022-02-04,display,display video 360,na,527,6600,15.35%,4,14.29%
2022-02-05,display,display video 360,na,2177,8777,20.41%,5,17.86%
2022-02-06,display,display video 360,na,1623,10400,24.19%,6,21.43%
2022-02-07,display,display video 360,na,1359,11759,27.35%,7,25.00%
2022-02-08,display,display video 360,na,1798,13557,31.53%,8,28.57%
2022-02-09,display,display video 360,na,1250,14807,34.43%,9,32.14%
2022-02-10,display,display video 360,na,309,15116,35.15%,10,35.71%
2022-02-11,display,display video 360,na,1979,17095,39.76%,11,39.29%
2022-02-12,display,display video 360,na,1404,18499,43.02%,12,42.86%
2022-02-13,display,display video 360,na,1228,19727,45.88%,13,46.43%
2022-02-14,display,display video 360,na,2777,22504,52.33%,14,50.00%
2022-02-15,display,display video 360,na,2073,24577,57.16%,15,53.57%
2022-02-16,display,display video 360,na,2388,26965,62.71%,16,57.14%
2022-02-17,display,display video 360,na,2253,29218,67.95%,17,60.71%
2022-02-18,display,display video 360,na,1337,30555,71.06%,18,64.29%
2022-02-19,display,display video 360,na,890,31445,73.13%,19,67.86%
2022-02-20,display,display video 360,na,307,31752,73.84%,20,71.43%
2022-02-21,display,display video 360,na,296,32048,74.53%,21,75.00%
2022-02-22,display,display video 360,na,2142,34190,79.51%,22,78.57%
2022-02-23,display,display video 360,na,2352,36542,84.98%,23,82.14%
2022-02-24,display,display video 360,na,1464,38006,88.39%,24,85.71%
2022-02-25,display,display video 360,na,768,38774,90.17%,25,89.29%
2022-02-26,display,display video 360,na,2465,41239,95.90%,26,92.86%
2022-02-27,display,display video 360,na,1242,42481,98.79%,27,96.43%
2022-02-28,display,display video 360,na,279,42760,99.44%,28,100.00%
2022-02-01,search,google-ads,apac,5208,5208,4.94%,1,3.57%
2022-02-02,search,google-ads,apac,3845,9053,8.59%,2,7.14%
2022-02-03,search,google-ads,apac,981,10034,9.53%,3,10.71%
2022-02-04,search,google-ads,apac,1270,11304,10.73%,4,14.29%
2022-02-05,search,google-ads,apac,6798,18102,17.19%,5,17.86%
2022-02-06,search,google-ads,apac,3188,21290,20.21%,6,21.43%
2022-02-07,search,google-ads,apac,5908,27198,25.82%,7,25.00%
2022-02-08,search,google-ads,apac,558,27756,26.35%,8,28.57%
2022-02-09,search,google-ads,apac,6920,34676,32.92%,9,32.14%
2022-02-10,search,google-ads,apac,5947,40623,38.57%,10,35.71%
2022-02-11,search,google-ads,apac,2819,43442,41.24%,11,39.29%
2022-02-12,search,google-ads,apac,6896,50338,47.79%,12,42.86%
2022-02-13,search,google-ads,apac,1884,52222,49.58%,13,46.43%
2022-02-14,search,google-ads,apac,2617,54839,52.06%,14,50.00%
2022-02-15,search,google-ads,apac,1353,56192,53.35%,15,53.57%
2022-02-16,search,google-ads,apac,6608,62800,59.62%,16,57.14%
2022-02-17,search,google-ads,apac,3986,66786,63.41%,17,60.71%
2022-02-18,search,google-ads,apac,4877,71663,68.04%,18,64.29%
2022-02-19,search,google-ads,apac,3384,75047,71.25%,19,67.86%
2022-02-20,search,google-ads,apac,4273,79320,75.31%,20,71.43%
2022-02-21,search,google-ads,apac,1458,80778,76.69%,21,75.00%
2022-02-22,search,google-ads,apac,6310,87088,82.68%,22,78.57%
2022-02-23,search,google-ads,apac,2812,89900,85.35%,23,82.14%
2022-02-24,search,google-ads,apac,4216,94116,89.35%,24,85.71%
2022-02-25,search,google-ads,apac,1041,95157,90.34%,25,89.29%
2022-02-26,search,google-ads,apac,5440,100597,95.51%,26,92.86%
2022-02-27,search,google-ads,apac,543,101140,96.02%,27,96.43%
2022-02-28,search,google-ads,apac,4189,105329,100.00%,28,100.00%
2022-02-01,search,google-ads,emea,4576,4576,4.33%,1,3.57%
2022-02-02,search,google-ads,emea,1945,6521,6.17%,2,7.14%
2022-02-03,search,google-ads,emea,2560,9081,8.60%,3,10.71%
2022-02-04,search,google-ads,emea,2053,11134,10.54%,4,14.29%
2022-02-05,search,google-ads,emea,4820,15954,15.11%,5,17.86%
2022-02-06,search,google-ads,emea,2459,18413,17.43%,6,21.43%
2022-02-07,search,google-ads,emea,5589,24002,22.73%,7,25.00%
2022-02-08,search,google-ads,emea,4206,28208,26.71%,8,28.57%
2022-02-09,search,google-ads,emea,6215,34423,32.59%,9,32.14%
2022-02-10,search,google-ads,emea,4230,38653,36.60%,10,35.71%
2022-02-11,search,google-ads,emea,5192,43845,41.52%,11,39.29%
2022-02-12,search,google-ads,emea,4784,48629,46.05%,12,42.86%
2022-02-13,search,google-ads,emea,6006,54635,51.73%,13,46.43%
2022-02-14,search,google-ads,emea,865,55500,52.55%,14,50.00%
2022-02-15,search,google-ads,emea,3068,58568,55.46%,15,53.57%
2022-02-16,search,google-ads,emea,4475,63043,59.69%,16,57.14%
